,0,1,2,3,4
Fam229a,-4.442828556086579e-05,-0.00046683534594076364,-0.00012859478445462018,-8.476157729705175e-05,-7.595221632723993e-05
Bnip3,-0.00040208169881518404,0.0013620336162026424,0.00038111070824451207,0.00032008904857171947,0.0007849981483637789
X1110065P20Rik,-0.0003398329693814731,-0.0003690650976986567,-9.158596330836556e-05,-6.506059821577377e-05,-6.694149846318083e-05
Ndufaf8,-0.000215727373615201,-0.00039037312921636147,-5.2629079234379014e-05,-7.751065132751057e-05,-8.257906359871761e-05
Ube2d3,-0.0004367396669956789,0.0014828642662448128,0.00032823728861938376,0.00013185954537343916,0.00019400296476320108
E430018J23Rik,-3.556205098404159e-05,-0.0004223146277109062,-0.00012371987861377676,-7.299379382364566e-05,-7.675862354429569e-05
AU022252,0.0006115852064851949,0.00010638638478834239,-2.513068361842493e-06,6.163938396348673e-05,-0.00010061912017347267
Ccdc24,-4.085487903455584e-05,-0.0004652583195185082,-0.00012774823020612834,-8.548414018203431e-05,-7.589210446496101e-05
Hs3st4,-4.348184899024015e-05,-0.00046685501276792215,-0.0001286935974404242,-8.486637591460367e-05,-7.585639507440811e-05
Gm4609,-3.9947852266548434e-05,-0.0004645214984646253,-0.0001286333312994778,-8.527879229508642e-05,-7.661120307229538e-05
Cyp4a12b,-4.196747237712189e-05,-0.0004663902426690726,-0.00012858302503275152,-8.495179077521754e-05,-7.601233778968068e-05
Gvin2,0.0003379691334275271,-0.0003402080035583395,-9.342885247608091e-05,2.3055465851791965e-05,3.2121146561671795e-05
X1810010H24Rik,-3.5881151777324674e-05,-0.00044073521045252925,-0.00011580669982313234,-9.239796176208171e-05,-7.802504071816454e-05
Gm5901,-4.3781506602869816e-05,-0.0004667385310361981,-0.00012872693084094243,-8.4835158693201e-05,-7.602904089035783e-05
Fyb2,3.667094518392392e-05,-0.0004347244321599262,-0.00011521407457124142,-6.413248789852742e-05,-7.851139823183434e-05
Trim30c,-3.140470120317027e-05,-0.0004638789762925877,-0.00012965198132523534,-8.416024285175534e-05,-7.362691977849164e-05
Smarcd2,-0.00012302690588757495,0.0002306553422529091,-0.00010415029563487874,-0.0001806144019947351,-4.85757673425735e-05
Ccdc47,0.000137896423893041,0.0004384115302563796,-0.00025735148385418985,-0.0001366994726744866,-2.010994219316002e-05
Tomt,-4.229990808307827e-05,-0.00046648470410585026,-0.0001279263076155303,-8.471096879844733e-05,-7.596439863386824e-05
Gm7336,-0.0004917999773010449,-0.0003966804435955262,-0.00015646339316956157,-4.205495926860891e-06,7.5230284182463716e-06
Gm11627,-4.3524074055392324e-05,-0.0004669271704249021,-0.00012853086003950602,-8.477374896222241e-05,-7.590837640433303e-05
Gm17546,-4.394739789039929e-05,-0.00046681449746086674,-0.00012862931235311815,-8.493656134965551e-05,-7.586081511710708e-05
G6pc,0.010149164953757023,0.004052400735375792,-0.0003632724315899608,0.00030941417769763096,0.0006333047082601256
Aoc2,-2.7510886086889107e-05,-0.0004563862809057594,-0.00011908917903795857,-8.688741568358609e-05,-7.622818726117517e-05
Psme3,-0.00022106764107222398,4.801601325493467e-05,-0.00019657983735980002,-0.0001760297669999093,-9.883187236928911e-05
Cntd1,-4.302903623188188e-05,-0.0004659269752947809,-0.00012765506880012422,-8.445521482871069e-05,-7.627263356829564e-05
Vps25,-0.00024303200541842397,2.2490904518571777e-05,-5.228184599581642e-05,-0.0001763633977508103,-0.00010394930561735684
Sprr2a1,-4.364373993964299e-05,-0.00046676108895444044,-0.00012860307427803335,-8.491390559096065e-05,-7.595375290599974e-05
Fam174b,-3.997089693569046e-05,-0.0004307415019141293,-0.000140143253869096,-9.235963910579502e-05,-7.390798044629862e-05
Chd2,0.000750905946702303,-0.00011460761704697779,-0.00010629343625714667,4.256173896566475e-05,-6.458360752804162e-06
Mup20,0.002825297999389907,-0.00039758616030276684,0.0007664940855391424,0.00021315211526967535,-0.0001867080661732821
Mup13,0.002625969328955471,0.0002564844341871918,0.0094068985818966,-0.0008742067975516332,-0.0007235246538616262
Mup18,0.0009804418655549021,-0.0004513184625307303,-0.00014425851178404746,-0.00011579577284651053,5.75478627408562e-05
Mup13.1,-0.0008014197500948146,0.00025032005757304643,0.003605957440550492,-0.0006822286594884111,-0.0005205007947257223
Casc3,-7.101372604062384e-05,-0.00026253645861207064,-9.297887153959495e-05,-0.00012053668244197214,-9.478176454753447e-05
Mup10,0.0020865797876751867,-0.0005722547077731644,0.0006532975906342636,0.00013132158082610444,2.9433370666105832e-05
Tm2d3,-2.5392998149797174e-05,-0.00033028490052323733,-9.940179949842979e-05,-9.122589203682981e-05,-8.160681475366833e-05
Mup1,-0.000501775103561124,-0.0003650936552407161,1.5261847306688284e-05,-0.0001511303161939454,-5.345817114180112e-05
Mup.ps4,-6.050907585746483e-05,-0.0004667626608346292,-0.00012814796379638282,-8.424435246378396e-05,-7.475138347579087e-05
Mup9,-0.0042950565986738425,-0.00019486804747181804,-3.290270507791928e-05,-5.130683225959987e-05,0.00015651510248482946
Mup8,-5.1579550688063416e-05,-0.0004659017932916647,-0.00012628988625273537,-8.65942317195053e-05,-7.405360030929344e-05
Mup2,-0.004338476271247506,-0.0003007397744434879,0.00037208311007958086,-6.164435505915902e-05,0.00020574691101363368
Mup6,-4.6576936069868004e-05,-0.0004644987236067385,-0.0001267463827008404,-8.588939225010473e-05,-7.667933126867574e-05
Cisd3,8.528078963920963e-05,-0.00021164356936316162,0.00026065732633990917,-0.00015137177888776288,-0.00011922460601337689
D030028A08Rik,-3.739158592135497e-05,-0.0004575124930586393,-0.00012538537118829797,-8.453857245203289e-05,-7.514088887892404e-05
Tomm5,-0.0010394788862915661,-0.0003309753094188213,-2.568161140944256e-05,3.269080667110788e-05,-1.8211804600349785e-05
Tmem8b,-4.3364277602553006e-05,-0.0004310399498321535,-0.00013435978753876667,-9.494802879790918e-05,-8.233104233563656e-05
Msmp,-3.854347374987626e-05,-0.00046569805276373616,-0.00012552347985972828,-8.493916456714548e-05,-7.60609115224675e-05
Il11ra2,-4.320059690766628e-05,-0.00046583231421173525,-0.00012901612114789293,-8.520999432784648e-05,-7.559035040077445e-05
Fam205a2,-4.485853072124716e-05,-0.0004660887946068536,-0.00012889207120106167,-8.514053049880149e-05,-7.619288084844706e-05
Gm20878,-4.2569312556591264e-05,-0.0004641655025850161,-0.00012462787378783637,-8.610455900869494e-05,-7.652797237549316e-05
Haus5,3.5422370591309297e-06,-0.0004329970200310153,-0.00010993721253092728,-8.252319542349425e-05,-7.846868959575377e-05
Slfn1,-3.884810957552375e-05,-0.0004565031875787484,-0.00012124674784988183,-8.44478122013352e-05,-7.530190094977722e-05
U2af1l4,-7.41192968026239e-05,-0.00037932222124895137,-9.355840142363748e-05,-9.862487361178042e-05,-8.10268499546304e-05
Zfp566,-4.508473764869887e-05,-0.0004625655232339495,-0.0001237759715445505,-8.392854727915705e-05,-7.64709368384015e-05
Evi2a,-3.154124981223288e-05,-0.00044808131453013845,-0.00012952953569280405,-8.445283866426614e-05,-7.681024076538982e-05
Rad54b,-3.235763849928402e-05,-0.000460296505334304,-0.0001272421761383071,-8.359740277220367e-05,-7.36128882215857e-05
X9530053A07Rik,-4.388530682146948e-05,-0.00046674595399748183,-0.00012870202430829595,-8.48631494970842e-05,-7.598005813489131e-05
Zfp59,-4.5547952786881215e-05,-0.0004395720719931728,-0.0001292107287257606,-6.445006840866231e-05,-7.925549284388154e-05
Gm5150,-1.832155560776528e-05,-0.0004602345120555022,-0.00012890245778993527,-8.112198958939106e-05,-7.517897767632857e-05
Gm9733,-4.479488231243595e-05,-0.00046659711440035856,-0.00012848792995117072,-8.474918440949599e-05,-7.605963416255725e-05
Rbis,-0.00022711186823682104,-0.0003603863786184617,4.666949109911707e-05,-2.199164992515966e-05,-9.396532805302065e-05
BC024978,2.2208002501345124e-05,-0.00036487774462527577,-0.00010677196234057879,-9.983798845260715e-05,-7.075358263601743e-05
Dph1,-0.00014895664153690298,-0.00034478550239817684,-0.00011782904784935246,-9.282847368128098e-05,-6.928980533028712e-05
Dact3,-5.275225282181093e-05,-0.0004588652124896991,-0.0001307974734090818,-8.567621095406982e-05,-7.717195864013538e-05
Zfp541,-4.362894761141063e-05,-0.0004666108583659223,-0.00012870708168854342,-8.485871179012662e-05,-7.605447811517951e-05
Sult2a1,-0.005476232809994315,0.0008730721417365675,0.00038009044157664534,0.0005997114282246681,0.00042765258164084746
Sult2a5,-0.0024475404775130185,-0.0002899598295264062,-0.00011323462779539948,6.593500267625624e-05,-7.182705023118789e-05
Vmn1r58,-4.233030232104436e-05,-0.00046700384906781493,-0.00012849384609672827,-8.466361821474407e-05,-7.57358391959136e-05
Gp6,-4.437422562202526e-05,-0.0004650436803434738,-0.00012883383645225657,-8.461315904962674e-05,-7.614452597030427e-05
Eif5a,-0.0011311772901271945,0.0022769266276408957,-8.766637270226244e-05,-0.000529111919834725,-0.00022219636285269158
Leng1,-2.886346674096234e-05,-0.0003722727494929443,-0.0001101460908254616,-0.00010325858764436904,-8.534220486152908e-05
Cacng6,-5.033086924520507e-05,-0.00045954896572910996,-0.0001315613588076758,-8.761896317574637e-05,-7.789820634671653e-05
Prkcg,-4.496677029648038e-05,-0.0004650909036208294,-0.00012582409282573028,-8.502229451219423e-05,-7.687320504027985e-05
Nlrp12,-0.0002131719386990079,-0.0003669407778338606,-8.34383387398426e-05,-1.050227842773739e-06,-4.4331443933146e-05
H2aw,6.440680337363526e-05,-0.0004338570522601374,-0.00011993817970394949,-7.832002129490896e-05,-7.243441087168325e-05
Igtp,0.00040374063420684013,0.0001680057638638707,-0.00018444075584476968,-9.802857459922785e-05,-6.867694323045367e-05
Zfp931,-0.00011861912234300099,-0.0004283940287565028,-0.00011546675567582218,-5.6008179390990753e-05,-6.550885801120177e-05
Gm14326,-5.059759111054287e-05,-0.0003998660001229727,-0.00010826204146757574,-6.064823001047582e-05,-7.33088863868906e-05
Gm14322,-2.4744535860280887e-05,-0.0004583428331913311,-0.0001279137320263172,-7.995080671078577e-05,-7.41167942018211e-05
Zfp970,0.0021254942988584197,-0.00019205895127668275,-9.708192854237098e-05,3.2174495759824666e-05,1.98448923749397e-05
Gm14418,-2.9928818347809056e-06,-0.0004526201361315538,-0.00011741657390387164,-8.299915449600024e-05,-7.323855948843835e-05
Gm14412,-4.600074706014218e-05,-0.0004646589635420333,-0.0001288762543528707,-8.424672871769709e-05,-7.488741378141374e-05
Gm14410,-3.2594960179670636e-05,-0.0004478713711059817,-0.00012814283586437878,-5.789504776874169e-05,-6.970990260771384e-05
Gm14295,-2.833633345161185e-05,-0.0004391215090279424,-0.0001244415262026828,-5.8904742171233647e-05,-7.761193721559381e-05
Gm14305,-0.0001029917965178836,-0.00042608224940951923,-0.0001262066185694071,-5.7469441954800896e-05,-6.995592039376124e-05
Zfp973,-2.380251062910721e-05,-0.0004502715226684898,-0.00010760699768774347,-5.42612728586088e-05,-6.80715821847554e-05
Gm14308,-6.319027649743531e-05,-0.0004598021182230141,-0.00012160718089343641,-8.611836945394716e-05,-7.715109682799943e-05
Gm14434,-5.6580681850990705e-05,-0.0004613254272455867,-0.00011274517384132226,-8.711928679305713e-05,-7.920405137001498e-05
Gm2026,-4.6685346610754913e-05,-0.0004582867521919402,-0.00012109836352305049,-7.324642129920736e-05,-6.772168526775909e-05
Gm6710,-6.543016297422716e-05,-0.00045248968486235946,-0.00011791656073122325,-7.702237290548058e-05,-6.571265366233342e-05
Gm14288,0.00029479870669945105,-0.0004566770326072263,-8.425251147729291e-05,-2.941781574669173e-05,-3.944030430244035e-05
X2210418O10Rik,8.071379739480176e-05,-0.00031798381487198183,-0.0001741345936146778,-8.002981192585298e-05,-0.00010930200758321156
Zfp965,-5.5253902198864595e-05,-0.00045649634709535547,-0.00010943449288726056,-7.476037678571712e-05,-7.532932059488312e-05
Gm4724,-0.000138474458833739,-0.00044761391707893127,-0.00012134580805650194,-6.246106828295066e-05,-7.416409139297457e-05
Zfp968,-6.458919325492269e-05,-0.00046069567115179495,-0.0001236318772629192,-7.220178196592854e-05,-7.209214138691806e-05
Gm14430,0.0001327338809357141,-0.00018677081656638585,9.250085552351771e-06,-0.00010201323657035291,-0.00010544068990777364
Gm14440,-7.497524811631466e-05,-0.0004093507668426756,-0.00012847652451093028,-0.00010287880330196495,-9.463305949173241e-05
Gm14391,0.00011128314143209455,-0.00043121996135245055,-0.00010819529533992828,-4.304279605498922e-05,-6.595967473434123e-05
Gm14393,-4.565508962816643e-05,-0.000465335982215421,-0.00012861979422311106,-8.455960862378799e-05,-7.652635170269616e-05
Gm14444,-4.355571358446781e-05,-0.0004667940072506039,-0.000128551560550396,-8.485428301622795e-05,-7.596820467112952e-05
Fam186b,-4.426598831441071e-05,-0.0004661841018690405,-0.00012875994233822318,-8.488332709404505e-05,-7.615079312005645e-05
Mon1b,3.490355408289806e-05,-0.00032608508611188785,-0.0001552142024748111,-9.981372361608273e-05,-8.296238298812884e-05
Dpm1,-6.284556172325829e-05,-6.43512942331507e-05,-9.44656187428097e-05,-0.0001997603428248207,-0.00010499234099076529
Ifi47,-0.000221956268300301,-0.0002781031267465363,-0.00011066842151536263,2.1797028373297826e-05,-0.00012157615712537788
Tgtp2,7.362904785537499e-05,-0.0004227905375184867,-8.265917114214663e-05,-5.696168141483282e-05,-5.848950910279335e-05
Tgtp1,0.0002299723972582661,-0.00036030759886366854,-0.00011520726364581413,-2.24686685510076e-05,-8.706284305447217e-05
Ube2v1,-0.0005052180566530688,0.0003298256504388224,-0.00020657788009594339,-0.00025046045938465676,-0.00016757240137058312
Pdf,-0.00036600327682048824,-0.0003186866252657534,-0.00017311532659721618,-3.504174497375309e-05,-7.392242363546182e-05
CN725425,-4.346519160155726e-05,-0.0004669391284946841,-0.0001286420111088212,-8.48109033833225e-05,-7.584429542912878e-05
Cpt1b,-4.332643526117651e-05,-0.00042325534995143934,-9.978908259448463e-05,-0.00010077581317946941,-8.112209979220944e-05
Syce3,-4.404294624825512e-05,-0.0004666482803764274,-0.00012861562754004546,-8.49569612226509e-05,-7.576639956822248e-05
Taf9.1,-0.00020620865954258,-0.00024283064771477876,-8.75180302460996e-05,-7.893274769308043e-05,-5.233698061153169e-05
Naip6,6.402531944940903e-05,-0.000454234113576873,-0.0001230788063068818,-8.037988927540978e-05,-6.870877050619358e-05
Naip2,0.00017297161978585004,-0.0003707092740475938,-0.00015260262548211014,-5.174707882077938e-05,-6.608333430222362e-05
Lncenc1,-4.3883542534349274e-05,-0.00046664228269446573,-0.0001287000140355252,-8.487869016057846e-05,-7.605499939233263e-05
Arhgap8,-4.639415207314086e-05,-0.0004658536374740315,-0.0001287939798881485,-8.476956364716921e-05,-7.627055165819357e-05
Hsbp1l1,-5.486270587190128e-05,-0.00045896580449672226,-0.0001162390939734283,-7.88599143593966e-05,-7.606346741623334e-05
Ces1b,-0.044193136242795215,0.002883866339954144,-0.0005972338408871791,0.002419836724090319,-0.00011581079294464857
Gm12033,-3.162486323276371e-05,-0.00046625512096230815,-0.00012873444863145355,-8.482640996673679e-05,-7.482422548823885e-05
Gapdh.ps16,-4.1971498808619824e-05,-0.0004628523501722527,-0.00012186611480671107,-8.580559431917106e-05,-7.746018460240547e-05
Wdr92,-0.000176771537012697,-0.0003697492945040909,-0.00013385124633522323,-6.97866366787799e-05,-6.422899597888599e-05
Sec61g,-0.0007163256884593162,-0.00047137538887972503,0.0002021033619019667,0.00029596942525934855,-3.137451461858505e-06
Zfp429,-6.56111524969514e-05,-0.00044320179366618296,-0.000123249238767101,-7.844794802359953e-05,-7.864661953154434e-05
Zfp456,1.872707451588098e-05,-0.00045202980095737,-0.0001291851805554829,-7.572998039244501e-05,-7.176018047440439e-05
Samd1,5.8228243836095086e-05,-0.0003779947334614789,-9.095957864508957e-05,-0.00010400091307056494,-7.694532652454827e-05
Gm14124,-4.383459025317874e-05,-0.00046669832667393935,-0.0001287331706481636,-8.487604259622392e-05,-7.59822282388186e-05
Gm14139,-4.430951514496027e-05,-0.000466628049562983,-0.00012873387438140402,-8.489623497858308e-05,-7.597024947816097e-05
Serpina3m,0.004153009031505556,0.005996097323490405,-0.0019792069308236485,5.0622861303935885e-05,0.0008150960851684717
Serpina3i,-9.359676696473408e-05,-0.00046251151550852,-0.00012941217859158182,-8.26343266713302e-05,-7.370185526055495e-05
Serpina1c,0.0426473929501662,0.04348178574197597,0.003196931338639675,-0.008520471342964289,-0.004054331984783729
Ifi27l2a,-0.00013619278668896797,-0.0004360529637371382,-5.0682910850170096e-05,-5.3784509995830674e-05,-4.813350265368254e-05
Ly6c1,-5.722496160094353e-05,-0.00045423493878127486,-0.00013207669497573938,-8.887609965927169e-05,-7.733632750627457e-05
Insl3,-4.5321513168324405e-05,-0.0004637880956076778,-0.00012543434790630514,-8.622238288913682e-05,-7.663147979359993e-05
Slc45a4,-0.00010314304571619146,-0.00035308597038414044,-0.00015429981231589897,-8.963021101088797e-05,-7.796501733854664e-05
Col22a1,-4.926792826927503e-05,-0.0004630500078045697,-0.00013017826149654848,-8.590674603282624e-05,-7.676801598513571e-05
Gsdmc,-4.397899954289941e-05,-0.0004665355151911071,-0.00012880218619722825,-8.494930177905029e-05,-7.607179749939971e-05
Mef2b,-4.488721883785885e-05,-0.00046614300275770815,-0.0001289514657047212,-8.502496986760484e-05,-7.62059590154338e-05
Alkbh1,0.00012373697905791693,-0.0004226133839208556,-7.55098013628035e-05,-5.8109476180185996e-05,-6.257222172166804e-05
Prnp,0.000145605767031559,-4.289054490155413e-05,-0.00022010697093716668,-0.00014437758759568148,-8.972691218002094e-05
D130040H23Rik,-2.9592834269143647e-05,-0.000465318685259591,-0.00012694739076160708,-8.31759916056291e-05,-7.40600451501409e-05
Fastkd5,-8.971238600550207e-05,-0.0003741849714394172,-0.0001339906108031111,-5.5201871559886804e-05,-5.823302661151494e-05
Prox1os,-6.225800198270342e-05,-0.00042020638500360014,-0.00010619855979418585,-9.282709602871636e-05,-7.995427471881645e-05
Serpinb1c,-4.529740475129703e-05,-0.0004650225249178152,-0.00012930056103827072,-8.553979249739703e-05,-7.646541823344218e-05
Vinac1,-4.062988809680008e-05,-0.00046531346909644444,-0.00012813854144008986,-8.500409789578085e-05,-7.581827577446644e-05
Slc8a3,-5.626107623145846e-05,-0.00045672503661943237,-0.00013271367900016264,-8.86675925948427e-05,-7.638983803009531e-05
Kcnip3,-4.151763915539429e-05,-0.00045925031578050577,-0.0001295712068942545,-8.602586661962492e-05,-7.695149290765342e-05
Cyp4v3,0.00019767726395703,0.00271650042513091,-0.0005774438683311689,-0.00018680372072115252,8.231243755416455e-05
Slc28a2b,-4.841561085376438e-05,-0.0004657683659421606,-0.00012802492066761012,-8.47793270634705e-05,-7.53874656106706e-05
Gm3086,-4.371360067183206e-05,-0.000466894712004989,-0.00012848463790148687,-8.483166280602713e-05,-7.592424172323797e-05
Jrkl,-5.748045076709707e-05,-0.0004359319828355878,-0.00011135630316771921,-7.38487708241794e-05,-8.090064908584172e-05
Ccdc82,3.809666540113788e-05,-0.0003981169947133931,-0.00011947506861702323,-6.794004194760346e-05,-5.7260947275726566e-05
Esd.ps,-4.337307165073764e-05,-0.0004668227071442363,-0.00012872923351865256,-8.478847846912702e-05,-7.580495963247576e-05
Tgm7,-4.259376226426724e-05,-0.0004667497435140749,-0.00012776754011733433,-8.485494028395261e-05,-7.605401987236485e-05
Prps1l3,-5.6132218568106746e-05,-0.00024819741500071714,-0.00019416090201989804,-4.25923298285025e-05,-3.969901444234181e-05
C7,-4.659952548666589e-05,-0.0004600479651881636,-0.00013142060628531718,-8.182876803240212e-05,-7.108809360737476e-05
Srp54c,5.678347608379636e-06,-3.449880750440171e-05,-0.00013726410156959692,-0.00012008295702061235,-0.00010155362346125054
Pms2.1,-4.807361367805728e-05,-0.00043742088596182734,-0.00012624666437982123,-7.734398781748242e-05,-7.434060324592755e-05
Capn3,-0.0003845309670344201,-0.00041710895242416456,-0.0001431460513159647,-8.04274374966645e-05,-7.101783395042292e-05
Kdelr2,-0.00015634690614427796,0.0003715238265297787,1.6237321448987593e-05,8.198738581557487e-05,3.017711299670801e-05
Gm4204,-4.8014775295100714e-05,-0.00043157444133901205,-0.00013620235510687474,-8.726257642494271e-05,-7.848443882594143e-05
A130010J15Rik,-0.00011301003419484002,-0.0003987773295551163,-0.00013161231533925457,-7.06541008496346e-05,-6.721956588129296e-05
Smok3b,-4.387378997733484e-05,-0.0004666688464060061,-0.00012865135391688988,-8.484540773978564e-05,-7.598645917555053e-05
Fam155a,-4.9125608660247286e-05,-0.00046371599174199296,-0.0001301301202279101,-8.598189376362183e-05,-7.674041159206383e-05
Tlr5,-0.000113264299608057,-0.0004011517353939143,-0.00014289935287014038,-9.088202214293443e-05,-6.660608079842593e-05
Sap25,-3.520801861212371e-05,-0.00045516337028320516,-0.00010927388462066868,-8.98741794420373e-05,-7.920748620586005e-05
Cd209g,-5.473565130101492e-05,-0.00046624173271984535,-0.00012862639689626765,-8.545396292233505e-05,-7.442095602041238e-05
Zan,-4.3683585263284344e-05,-0.0004666530010836383,-0.0001287201297628293,-8.487425724775163e-05,-7.600977078507135e-05
Fam228a,-3.7483603826570186e-05,-0.00046418459926571607,-0.0001252719888526616,-8.535475184659206e-05,-7.508805007930233e-05
Rab10os,3.3175744165780274e-05,-0.00038928762970175254,-8.328200680222447e-05,-8.742426080533753e-05,-8.023742817846458e-05
Mphosph8,7.976785982956688e-05,-0.0003462960906901587,-3.078245107380808e-05,-9.353675445260883e-05,-7.918485782288937e-05
Gzmc,-4.289961308792847e-05,-0.0004669688633754191,-0.00012832359449442522,-8.470515836308212e-05,-7.601097761564264e-05
LOC100041057,-4.3695442633593624e-05,-0.0004655540417198352,-0.00012914880740314143,-8.514571508053284e-05,-7.634068219781528e-05
Psme2,-0.00017326636322689403,3.451858109286842e-05,0.00021536784420380715,7.456341810585209e-05,-8.263454987366752e-05
Zfp664,-1.0760639673046718e-05,-0.00017001949611989794,-0.0002016608460693171,-9.18873433523214e-05,-4.388586000388314e-05
LOC664787,-4.4094609552457996e-05,-0.00046619544361207565,-0.00012880785662827378,-8.493590687718779e-05,-7.620780065700731e-05
Ccr5,3.543564211857099e-05,-0.0004229850981439566,-0.00014126003369891417,-7.682639625815587e-05,-6.766481919366267e-05
Ccdc13,-4.404624636926161e-05,-0.0004666028902354618,-0.00012878415263215253,-8.493491542523232e-05,-7.602054048963354e-05
Xirp1,-7.723943789987092e-05,-0.0004254476985838668,-0.00014524044195698583,-0.0001003005079888587,-8.646674573084804e-05
Gm5622,-4.303112641380617e-05,-0.00046671491010900597,-0.00012874107376835853,-8.480595753630766e-05,-7.601066006812987e-05
Gm13691,-4.4108274079025506e-05,-0.0004667313252293312,-0.00012874800004120706,-8.481353842646378e-05,-7.597814770808689e-05
Trim71,-4.3044380909390906e-05,-0.00046663850393632514,-0.00012868123173657373,-8.480535189941161e-05,-7.590667216448163e-05
Tmppe,2.9548387723491773e-05,-0.0004360156912309029,-0.00013219614232990197,-8.044138132808654e-05,-6.824507429591115e-05
Slco1a6,-4.3724323167920535e-05,-0.0004665536940466353,-0.0001287118305156263,-8.480795222020246e-05,-7.595293833838118e-05
Gm6614,-4.44609230861053e-05,-0.00046656192878709193,-0.00012865262864407979,-8.47207670445024e-05,-7.617232821219805e-05
Tmem233,-4.642583116436054e-05,-0.000463710545865515,-0.00012983842623130704,-8.599303401625488e-05,-7.680952305719942e-05
X2310009B15Rik,-7.309284444696991e-05,-0.0004352568648908497,-0.0001163762860425455,-8.353726936642336e-05,-7.682025287352564e-05
Clec7a,-1.3128287359852251e-05,-0.00041993258913354564,-0.00012992017761972324,-7.128003538030484e-05,-5.842641833121646e-05
Klrb1b,-3.3848734914639505e-05,-0.00046493966213347277,-0.00012712542242265451,-8.528379826513936e-05,-7.606726856586478e-05
Klrb1,-4.387622269994632e-05,-0.0004668721325207261,-0.00012853225061211715,-8.476240566179266e-05,-7.605220979864971e-05
Gm3222,-3.7549466965831375e-05,-0.00046142659550787757,-0.00013009266668308387,-8.60352018183169e-05,-7.659329136022036e-05
Rab9,-0.0002321786414398281,-0.00011749018673602621,0.00017592775711073333,0.00010575961391913995,-9.60347704544508e-05
Trappc2,-6.0847640567582235e-05,-0.0004171030159594195,-0.00013093793351004544,-7.980353804686208e-05,-7.174031551539522e-05
Naa80,6.271540487063229e-06,-9.323435374093019e-05,0.00038844538983478084,-0.0002282776479828526,-0.00015864533241418736
Ifit1bl1,-3.2749728527354725e-06,-0.0004598638588284384,-0.00012933410768664548,-8.301761166871852e-05,-7.607042082297161e-05
C1s2,-0.001576294798975281,-0.0003914379165972335,-0.00014360071150329597,-1.961252448402499e-05,-3.828974702956796e-05
Ackr4,-3.794352444565015e-05,-0.0004595630012753285,-0.0001306125643731596,-8.422223733679257e-05,-7.533616983669246e-05
Mettl4.ps1,-4.313968104151093e-05,-0.000466872887957891,-0.00012863917775888888,-8.482291296956672e-05,-7.584823759283036e-05
Gm11100,-4.511969750520959e-05,-0.0004662971609871978,-0.000128392880317994,-8.479119856716081e-05,-7.614596153902876e-05
Gbp4,-0.0003995737370702479,-0.0004180881296242788,-0.00011335218051398682,-6.205116214812623e-05,-4.728942339892311e-05
Gm3558,-4.289521440022804e-05,-0.00046682488398481814,-0.00012866295308072226,-8.472221261119561e-05,-7.594462120205577e-05
Gm8334,-4.339881659907097e-05,-0.0004639068154619009,-0.000129095211343104,-8.58290489270453e-05,-7.67828197960962e-05
Gm3411,-4.408056976098469e-05,-0.00046685120235958905,-0.00012864784608789795,-8.49353601314621e-05,-7.578321537582716e-05
Gm2897,-4.1979461942974845e-05,-0.000467148291857811,-0.0001279891275165788,-8.441722969707251e-05,-7.591278790626497e-05
Gm11110,-4.460588678468423e-05,-0.00046650968778244134,-0.00012855907884652736,-8.478508067217278e-05,-7.613711978971295e-05
Cntf,-1.8248092056349484e-05,-0.0004571042149874325,-0.00013267468724859494,-8.60687375748808e-05,-7.351664442333077e-05
Atg4a,-0.000148421858139983,-0.00037275883815869604,-0.00011277472613791008,-4.637870200322082e-05,-7.215338965515558e-05
Ms4a6c,3.6369856337317846e-05,-0.00042694012984598705,-0.0001246159920714767,-8.273667750801448e-05,-6.746398393688591e-05
Arpc4,-0.00013130111272897504,-5.3244894523648696e-05,-3.913203521889303e-05,-8.32460472952476e-05,-7.362349306081932e-05
Mthfsl,-0.000576307966261547,-0.000293319598737598,2.8565288003542745e-05,-2.43724010666813e-05,-8.586021407697625e-05
Tceal7,-4.4562400852210404e-05,-0.00046610544758602214,-0.00012899333624008486,-8.511356310284793e-05,-7.618130455263202e-05
Mroh2a,-5.9469010118431174e-05,-0.00045304403095486784,-0.00012273852954355454,-8.280165658992983e-05,-7.004425396870353e-05
Neu2,-6.202710633902672e-05,-0.00044393620797580105,-0.00013144899290879193,-8.856342456138361e-05,-7.630312280145709e-05
Rpl36a,-0.00022649432051115287,-0.0002079953119240132,2.8687669997034698e-05,0.00020416126105266287,1.8545825496694055e-05
St6galnac4,-6.652252320246284e-05,-0.0004324090428840352,-0.00013469303464495657,-8.994379235891031e-05,-7.330453673594681e-05
B3gnt7,-4.621873758638693e-05,-0.00046608057778086483,-0.0001286289150116495,-8.494656220632176e-05,-7.60211262622176e-05
Cldn34c1,-4.1205693905944605e-06,-0.0004601680654544051,-0.00012829096625160407,-8.587976224615032e-05,-7.562802934395531e-05
Gm7609,3.688174532334419e-05,-0.0004270611738754281,-0.00013696926976182222,-8.50571262078797e-05,-7.228689554233695e-05
X4933403O08Rik,-4.391156893094077e-05,-0.00046675313231232227,-0.0001287429064578323,-8.483029124045752e-05,-7.597290797527722e-05
Col4a3,6.058977805819365e-05,-0.00045980053869354556,-0.0001245046517741889,-7.756946559098977e-05,-7.401699156773527e-05
