gene,0,1,2,3,4,5,6,7,8,9
Col6a1,-1.1515413734221686e-05,0.000335947531049914,0.00024274188582919554,8.721379085364372e-05,-4.345331072431865e-05,-0.00043688244424895407,-0.0015501217575826305,-0.0009792945325409756,-0.0007516003419608684,-0.001041343490940653
Lgals9,0.00069898554372421,0.0005943866284401939,-0.006624124383607539,-0.03222850246337554,0.0006922659436716251,-0.0016042479856174226,-0.0019122832009185616,-0.00048373529564863643,0.01328135419797776,0.0033060192318982223
Araf,-0.00016557321017954501,-0.0007833527385347712,-0.0003082002953759727,0.00010162964410217704,-0.000243754282825888,-0.0008782368965938896,0.001085196979763575,0.0010266527622602801,0.00010406001200625053,-0.0005661412567009998
Cfp,-0.000309721684169179,0.0004977419066780389,0.0003915798632439765,0.0004121796397554797,-3.907146928881113e-05,-0.0008484967608385509,-0.0009546879012980657,0.0004317195886492943,-0.0009489208810723966,-0.000829675069739847
Uxt,-0.00012746218371719,4.84756444079772e-06,0.00024767285848623473,0.00016243496107920007,-0.00013148358926924196,-0.0003563541771395928,-0.00028405571934918825,-0.0007429049364372211,-0.0013027068370234853,-0.0009377353669294226
Cnnm3,-0.000252102447122471,3.3944159220348066e-05,-6.47295438678437e-05,-0.001183871190449619,-0.000110612223548471,-0.00024791673634976533,-0.0011596591205329633,-0.0005690820107293434,-0.00040625532039260465,-0.0008888037281573133
Lman2l,-0.00022122078755971005,-8.192213051062168e-05,5.9760008842916664e-05,-0.0003963386120705101,-0.000130834336576247,-0.0006037780557358206,-0.0011248620083650976,-0.00013750630365447274,-0.0005764702023761882,-0.0008301028610346473
Mcm3ap,-0.000271814954327919,-0.0003947543685097931,0.00023403460581887574,-0.0002766682084424425,-0.00020653638158303397,3.6817992596591404e-05,-0.0005925032955017006,8.989395014470405e-06,-0.0007428730303941083,-0.0003232874797781268
Pcnt,-1.9721602992288723e-05,-0.0002994696893891581,0.00012462312825765645,-0.0011926062375038993,-0.00021752034780474702,-0.0007009049342626436,-0.0009374930807305968,0.0001016131823468726,-0.0005150220238174001,-0.000446543441391783
Ftcd,-0.0022622824013809307,-0.005720337938083374,-0.002893711228856065,-0.00957299538049834,-0.0016849598205128475,0.00493994753628848,0.02339523183432875,0.008843355330623984,0.0018365357807395564,0.0017347502512805627
Mxd1,-0.00015993627835357192,-0.00012773343419254194,0.00012683387567870733,-2.7907317434568013e-05,-0.00014955853805297004,-0.00043063774233570397,-0.0010460963703755788,-0.0004947333254954949,-0.000796058219842883,-0.0009659779288493831
Gmcl1,-0.000155301815416721,-4.4596975549120614e-06,-7.303661759773147e-05,-0.00035193647536233957,-0.00011309694920340297,-0.00026075376184241236,-0.0009564994290276439,-0.0010321792245465262,-0.000962007082780335,-0.0006670892709515134
Snrnp27,-0.00018025060787621095,-0.00019375836900226804,9.737708517030385e-05,-0.00032655130847596874,-0.00015013583624164301,-0.0005299432267663144,6.582910018256798e-05,-0.000865030743363365,-0.0011348595053383634,-0.0009017558162463964
Oas1c,-0.000154590425413538,-3.0997146604643445e-05,0.0001019090925261488,-0.0001983467488602053,-0.00016225071656894102,-0.00047429860973425506,-0.0010613714752946922,-0.0004986860999951652,-0.0009798574202255364,-0.0009327101922475152
Ocrl,-0.00016789326785809105,5.461637043614024e-05,8.994366861579457e-05,-0.0003410867993088456,-0.00013571551524520301,-0.00044266089041360303,-0.0012153455314210246,-0.0005059251935309717,-0.0007303283006067051,-0.0008651306089590171
Calm1,0.0012931570003530254,0.000543627753390121,0.0010769511093453733,-0.0009354005401773224,0.00068536738253971,0.0026751371873393764,0.002905440721412613,0.002515102048501857,-0.0017999792950867748,0.0003358595890180256
Agpat3,-0.00034356856553547304,-0.0009359475580729168,-0.00036252815272761916,-1.736210493818424e-05,0.000370861824285634,-0.0010597727115800315,-0.002765354878746583,0.000732044158095,0.00571699712402409,-0.0005508089571913207
Sema6b,-0.000133079618292107,-8.172807913548828e-06,0.00014778810317504917,1.1574605362404405e-05,-0.00015604080104803102,-0.0005251944872895685,-0.0011076915771539625,-0.0004648039309067773,-0.0008506155831289584,-0.000979959210469362
Uhrf1,-2.900352616962506e-05,-2.168762934439565e-05,8.035123944587763e-06,-0.00012472586616207946,-0.000143344516814182,-0.0006848409392860398,-0.001171130891162523,-0.00038839144249529407,-0.0009944754363140817,-0.0008393134081614398
Dpp9,-0.0004136266437485059,-0.000368852593266057,0.0005359621504414803,-0.004598519228487184,0.000174160844888698,0.0003093832311857739,-0.001186867971889637,-0.00048530355375099777,0.00027354188387721635,-0.0009393664260313455
Ramp2,-0.00012513552994418493,-0.00010701630752133615,0.00017794769100483597,-1.0591505956242288e-05,-0.00011347621352626803,-0.0004756283439837876,-0.0011358107568933066,-0.000534959752821191,-0.0008797474108149433,-0.001084848585868583
Lsr,0.000202759748021586,0.0016909761247682136,0.0005655571411386426,-0.002308270567914628,0.000742565998370575,0.004005587943570539,5.425731376197814e-07,0.001637893615963464,0.0006983354444685626,-0.0021956441498160975
Gramd1a,-0.00019275202801113408,-0.0004575325201369601,3.8437390358405476e-05,-0.00011571409300901929,-0.00019173254627626398,-0.0008917144940059048,0.00038282561757359144,0.00042462939045759447,-0.0011808938259756717,-0.0007664790466438225
Hpn,0.00042346161860239693,-0.000282213505773275,-0.0015986941264660728,0.00531791192390038,-0.0003452503871567091,-7.007491965807019e-05,0.003725682426633374,0.0003258482508496956,0.008225060870980462,-0.00014302173775069478
Ckb,-0.00010508528080690116,-2.761850658476804e-05,8.063437757418753e-05,-0.00036202425323621413,-0.000139049654823075,-0.0005828834534879734,-0.0010798664384504798,-0.0004939919427022366,-0.0008555791875245432,-0.0009235379013865679
Sp1,1.061634424096907e-05,-0.0005652526430277318,-3.712050998107774e-05,-0.0034346930789304272,-0.00020777264641489408,-0.000414766598110199,-0.001000572919789734,0.0013169055034788287,-0.0002328789793350564,0.0010482082137642586
Itgb7,-0.00011901133379250503,-8.584922614336694e-05,0.00011738282837125722,-0.00019646193012464878,-0.00017478309776327303,-0.00047017202852984183,-0.001061481697361601,-0.0005305398955572868,-0.0008698054087705816,-0.0009484226143946035
Myg1,-0.00011938780596765794,-0.000173740640963974,0.0001928485505861876,-0.0002495761655632103,-0.00020020388338801105,-0.00040578083615444175,-0.0005563288320043538,-0.0006820516820985255,-0.0006670833483039751,-0.0009608585643205304
Rarg,-0.00010810629619869601,-0.00013545898341106607,0.00015714855312114008,-0.00016365199555149441,-0.00012769211282821197,-0.00043358725716537735,-0.0011224970210401294,-0.0005593595355380722,-0.0007443874829029996,-0.001078883683520366
Pfdn5,5.393456815451561e-05,0.000357399966056465,-0.0011085279419972437,0.0009235451784132627,-3.547235149156683e-05,-0.0015282169665785318,0.006467140091432131,-0.004203519532204284,-0.004282683452573751,0.0006246742334017036
Efnb2,-0.00010510692609150821,-5.1846058603963314e-05,7.504203679502017e-05,-8.865678481172197e-05,-0.000125037886417497,-0.0004265916823627267,-0.0012812308629026323,-0.00048749537471787127,-0.0008533436068004952,-0.0009428310761059774
Rrp15,-0.00010968063421989297,-5.2795095220339526e-05,0.00016171372471129444,-0.00019067271171840165,-0.000152007440003324,-0.00021241797395191912,-0.0010930662795572592,-0.0007103161481438668,-0.000832743064697975,-0.0009737519141154
Rnd2,0.00010845492042196186,-0.00014976824203500407,-7.012114114525029e-05,-6.939418141579295e-06,-9.129817733280215e-05,-0.0005522064847737763,-0.0008497441640705183,-0.0003984794806454016,-0.0008038183185173646,-0.001161073079952334
Srr,-0.00010688378359809077,-0.00040484094550572396,-0.0015510283344680696,-0.002822259455996122,0.000206149862041267,4.879863471324543e-05,-0.002027751900587712,-0.0009182699116305914,0.0023602669708829784,-0.0008926786466946136
Acp5,-0.000374369352665973,0.0008440340238545056,-0.000892402171093019,9.800027479957568e-05,-6.099439433400249e-05,-0.00042093519502433186,0.00024871965498282996,0.00047212900663759245,0.0010375058510032234,-0.0008408261078881621
Fbxo9,-1.2667746774906313e-05,-0.00031491061160865,-7.221727094842898e-05,-0.0005672564915294039,-0.00019833483201637202,-9.69541279100771e-05,-0.00033615175625679555,-0.0009172050102607919,-0.00012630616216941922,-0.0002814135943780015
Vps50,-0.00017483439066837703,-6.682814890939689e-05,0.00015425119129359302,-0.00019539358990146557,-0.00017149258750054003,-0.00036311568092521835,-0.0008291912821872504,-0.0003765472595876251,-0.0010562579837491114,-0.000531497199598957
Hars,-9.299662617711747e-05,-0.00016066372336441304,0.00034620204710133015,-0.0007089440976392922,-0.000151317332903144,0.00028133227832658636,-0.0010843884709696957,-0.001071591207590962,-0.0001495032585448657,-0.0009403701996069035
Zmat2,-0.00017509816739714795,-0.0001078582991837891,0.0001297430429671225,-0.0003670307363459686,-0.00010457325337156093,-0.00032987662166582185,-0.0005897611175807815,-0.0011824437448399697,-6.216228066598667e-05,-0.0014227394672654092
Smg5,-0.00029846555018614104,-0.0005700479328405179,0.0006647971864716082,7.658292421751676e-05,-0.0002091672095395041,3.0279480651582686e-05,-0.0004322490151068878,-0.000249534535239065,-0.0003848767716864969,-0.0008518758090925506
Cct3,0.00026414295709966,-0.00011363106902075501,0.0010341572990466938,-0.0007866564461612733,-0.00020183150383772005,0.001177497335242248,0.00031659891541822784,-0.001661147570391468,-0.0006576629101078803,0.0004895851376799551
Glmp,-9.596970580423518e-05,0.00011667935065221255,-0.00026646467672867917,-0.00013358246800089637,-5.016910438071042e-05,-0.0008127100938035082,-0.0006012749228930021,4.621312651542076e-05,0.000504060908230113,-0.0011888137972315565
Mef2d,-6.330990273815734e-05,-0.000862454666599905,-0.0004426717625563383,-0.0008865837854396278,-0.00014595026696154903,-0.0010813538918879417,-0.00012684084279929506,0.0007232414899601146,0.0002668692624283768,-0.0010967389631107354
Tmem79,-0.00013259064348711494,-2.5873907360327635e-05,0.0001574335105359229,-0.00014508054170863006,-0.000160975004477477,-0.0004459953089752937,-0.0011075534125562798,-0.0005631971019800701,-0.0009377598246650483,-0.0009815599890655054
Snd1,0.000225844382297351,-0.00057781054737144,0.0008304686112471233,-0.001675281475064636,-0.00022686286566297583,0.0014784111185736203,-0.0027139049020733722,0.003055453189134182,0.002352757077391622,0.0008769810214674594
Col18a1,0.0046816239452336485,0.00040532277033488513,-0.005926843071589478,-0.02577287811881706,-0.0006904227357442662,0.002820490020616776,-0.010792352080222585,0.027114872863683064,0.034476909131103226,0.018789349708723913
Slc19a1,-0.000153092350188229,-0.00011767474354038699,9.67501681129774e-05,0.00011157257789777658,-0.00014813415921854196,-0.0003600622472711,-0.0011113934582858307,-0.00047044861764405086,-0.0008385118306590565,-0.0009934590645190357
Kpnb1,-4.886220921452344e-05,-0.00014659235772657899,-0.0005133232850094323,-0.003341506601146784,0.00022271230594965097,0.0053910576549913835,-0.0028532454302016425,0.0003002465316433671,0.0019531436501019415,-0.00011469880789706635
Npepps,-8.450902827372806e-05,-0.00012319403409048198,5.0011550338949616e-05,-0.00047670918384424437,-0.00013964152160183505,-0.00045093196524496735,-0.0005206723507959248,-0.00012986942212680187,-0.00048045302036436323,-0.0006451154586009113
Mrpl10,-0.00015315064256302802,0.00017878455307921104,0.00012930271701818617,-0.0008126296907299102,-2.1404203017858333e-05,0.00012154624786576665,-0.0006775657956526116,-0.0022721862012823253,-0.00019562263065464158,-0.0010494324591373318
Cyp51,-0.00024571388707904005,0.001740181985358879,-0.00046251059544941413,-0.00646919740843194,0.0007908198787241559,0.0026796903497551153,-0.0012237910337465753,0.015294287164388172,-0.0016519356751880827,0.0016645339096586153
Tcf25,0.00030659851693115613,-0.00238863435193329,0.00019441188347331937,-0.00039605582100039465,-0.0005563050616643469,-0.0013756126300381738,0.004389672429114535,0.003960763290304677,0.0020120659546753097,7.090076526342449e-05
Tubb6,-7.335832684676222e-05,2.287375002223966e-05,-3.712765860546507e-05,-0.0004456208752274869,-9.491616838317052e-05,-0.0004950952473869735,-0.0012679434380763871,-0.0003933500246146363,-0.0007556328849920518,-0.0009663760863802397
Def8,-0.00037770127824624287,-0.00020618290199448497,0.0002046866329694009,-0.0006869800474909699,-8.238904689524856e-05,0.00030760973538190823,-0.0012813140988664753,-0.0010481908449766972,0.00019275326787071835,-0.0009443964348877754
Col1a1,9.347295047416262e-05,6.195645656341343e-05,-0.00010352631853678423,0.00020263095857160713,-4.850011023842381e-05,-0.0007699399032464981,-0.001539833340804126,-0.001087241683351259,-0.0006505669055302934,-0.0009901361372780036
Itga3,-0.00016779629605695603,2.605761036673786e-05,-3.2237990857386724e-05,-0.00039895343267291834,-0.00010661814495522705,-0.00035081610549253777,-0.0012400048427533635,-0.00045719900514674375,-0.0007654763281197015,-0.0008553337485574889
Itfg2,-0.00023482277358881799,-0.00015326801436826002,0.00013088033532902395,-0.00034631514054928085,-0.00018307355339363808,-0.000275755747260255,-0.0007064629892635913,-0.00031505850975908553,-0.0008508717976171548,-0.0009196532069344755
Tulp3,-0.000158794816186786,1.605335992340109e-05,0.00011793846064549023,-0.00020625477348846255,-0.000132802934820954,-0.0004195679492954326,-0.0012119371849303052,-0.0006652125987013945,-0.0009025851946429815,-0.000981382612896938
Gtf2h4,-0.00016888911966746092,-0.00014778088655231195,0.00014051548311144605,-0.00037312169064369183,-0.00015690141545219097,-0.0003245108687903928,-0.0008051279720333454,-0.00038587575252717435,-0.0008055336355556032,-0.0009629233411014811
Tubb5,0.0004787364902508292,-0.00016063572282203596,-0.001047412012263661,-0.003967941057321827,9.476869549926708e-05,-0.0015942601000502226,-0.0008390171314264143,0.0015058673525886442,0.0004645890848002964,0.00028180011020095255
Ell2,-0.0006067427604105901,0.0007412545334616481,-0.00096322453377919,0.003059445284169808,0.00017534709316264097,-0.0004958273115141031,-0.0005868924792634581,0.00037860454021626164,-0.00018432397584203868,-0.00013181174173416282
Jup,-0.00039913351644958804,-0.0004124239016471342,-0.00020177972667476343,-0.0011131780903378536,6.150640351921432e-05,0.0002143181825437749,-0.001989132499673651,-0.00025867576964100787,0.0013552275748256266,-0.0012507918435796506
Fkbp10,-0.00011926233747359403,-2.661837967728442e-05,0.0001218078358269563,-0.00013079025040462486,-0.00015024981293211106,-0.0004581067937020551,-0.0011894863920918432,-0.000624781500151737,-0.000903975742768065,-0.0009854608974832792
Nom1,-0.00024415027823282106,-0.000254412199352631,0.00013413710869076103,-0.0003090449886763252,-0.00014736658728405603,-0.00020828207142858368,-0.0009481358061969397,-0.000462787455406224,-0.00046990015394164007,-0.0007576990688448773
Ergic1,-8.470883304363706e-05,0.0005531876171693572,-0.00042487302671230585,-0.0007255421144826789,0.00029491832359212605,0.000500281664366505,-0.002504863267591772,0.000315052918346988,0.0008249896716528347,-0.001199684501654347
Acap1,-0.000179743001465323,-0.000170878389864625,0.000142570470091027,-0.00024559027413929906,-0.00018465832730251095,-0.0005176048759249582,-0.0007547834975860744,-0.0002639829267773379,-0.000990044255398205,-0.0009120118765911019
Tcea3,-0.000305431064324738,-0.0004418567522107162,-0.0007650503516892081,-0.0006751849707574344,0.000110746924840734,0.00016342321386774442,0.0002561814350706576,0.0009553929085818737,0.000699117482152188,-0.0019870676126739367
Ifrd1,-2.9895289729008093e-05,0.0003072199557989401,0.0002385672998350932,0.0010035707873620229,-7.823393455139875e-05,-0.00030811137745595307,-0.0006818263614029612,0.0003534782540474001,-0.0014801410832659286,-0.0005520337748594261
Stk38l,-0.00031066474109316995,-0.00015879937518671099,0.00039492242724080087,0.00029010999770069326,-7.846086213655047e-05,0.0009373126894141545,-0.0013569122556258357,0.0009504698374252762,-0.0008936824377387245,-0.0009311813175899251
Brpf1,-0.00017119447808071792,-0.00040200364391774893,0.0002989013978176878,-4.5073677754548786e-05,-0.0001891756203626609,-0.0004403587955195306,-0.0003515433233750993,0.0002076100717300774,-0.0008414737367169399,-0.0008771720902332621
Akr1b3,-7.727832301703749e-05,0.00017387665571335593,0.00011007283039863824,-0.00037874822588732424,-6.931041423117865e-05,-0.00025985703833471323,-0.0014190487429442773,-0.0007856096111607233,-0.0007010980339858066,-0.0009465065912186715
Gstt1,0.00037935591123596115,0.0013887610022493787,-0.00039953605017473706,-0.0017225781089845477,0.00021255768399954807,0.002833816724626461,0.007787422162376511,0.002380760862610331,0.000389897774326069,-0.00021707030220939478
Gstt3,0.0003665233583862451,0.000782410101510223,-0.0035178890704315843,-0.0036492788338932116,9.298182818085081e-05,0.00311408573919148,-0.00034185130317233707,0.001998740403575424,0.0018313091631467799,-0.00026268994268841206
